Grid Size,63
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,33,13,2.2222210000000118,2.2222220000000004,0,-55.067867500000006,4.119726,0
0,1,33,14,2.222221999999988,2.2222220000000004,0,-52.845646,4.119726,0
0,1,34,14,2.222221999999988,2.2222220000000004,0,-52.845646,6.341948,0
0,1,35,14,2.222221999999988,2.2222230000000005,0,-52.845646,8.564170500000001,0
0,1,35,13,2.2222210000000118,2.2222230000000005,0,-55.067867500000006,8.564170500000001,0
0,0,34,14,2.222221999999988,2.2222220000000004,0,-52.845646,6.341948,0
0,1,35,13,2.2222210000000118,2.2222230000000005,0,-55.067867500000006,8.564170500000001,0
0,1,34,13,2.2222210000000118,2.2222220000000004,0,-55.067867500000006,6.341948,0
0,1,33,13,2.2222210000000118,2.2222220000000004,0,-55.067867500000006,4.119726,0
0,1,33,14,2.222221999999988,2.2222220000000004,0,-52.845646,4.119726,0
0,1,33,15,2.2222210000000047,2.2222220000000004,0,-50.623424500000006,4.119726,0
0,1,34,15,2.2222210000000047,2.2222220000000004,0,-50.623424500000006,6.341948,0
0,1,35,15,2.2222210000000047,2.2222230000000005,0,-50.623424500000006,8.564170500000001,0
0,1,35,14,2.222221999999988,2.2222230000000005,0,-52.845646,8.564170500000001,0
0,0,34,15,2.2222210000000047,2.2222220000000004,0,-50.623424500000006,6.341948,0
0,1,35,14,2.222221999999988,2.2222230000000005,0,-52.845646,8.564170500000001,0
0,1,34,14,2.222221999999988,2.2222220000000004,0,-52.845646,6.341948,0
0,1,33,14,2.222221999999988,2.2222220000000004,0,-52.845646,4.119726,0
0,1,33,15,2.2222210000000047,2.2222220000000004,0,-50.623424500000006,4.119726,0
0,1,33,16,2.222221999999995,2.2222220000000004,0,-48.40120300000001,4.119726,0
0,1,34,16,2.222221999999995,2.2222220000000004,0,-48.40120300000001,6.341948,0
0,1,35,16,2.222221999999995,2.2222230000000005,0,-48.40120300000001,8.564170500000001,0
0,1,35,15,2.2222210000000047,2.2222230000000005,0,-50.623424500000006,8.564170500000001,0
0,0,34,16,2.222221999999995,2.2222220000000004,0,-48.40120300000001,6.341948,0
0,1,35,15,2.2222210000000047,2.2222230000000005,0,-50.623424500000006,8.564170500000001,0
0,1,34,15,2.2222210000000047,2.2222220000000004,0,-50.623424500000006,6.341948,0
0,1,33,15,2.2222210000000047,2.2222220000000004,0,-50.623424500000006,4.119726,0
0,1,33,16,2.222221999999995,2.2222220000000004,0,-48.40120300000001,4.119726,0
0,1,33,17,2.2222210000000118,2.2222220000000004,0,-46.178981500000006,4.119726,0
0,1,34,17,2.2222210000000118,2.2222220000000004,0,-46.178981500000006,6.341948,0
0,1,35,17,2.2222210000000118,2.2222230000000005,0,-46.178981500000006,8.564170500000001,0
0,1,35,16,2.222221999999995,2.2222230000000005,0,-48.40120300000001,8.564170500000001,0
0,0,34,17,2.2222210000000118,2.2222220000000004,0,-46.178981500000006,6.341948,0
0,1,35,16,2.222221999999995,2.2222230000000005,0,-48.40120300000001,8.564170500000001,0
0,1,34,16,2.222221999999995,2.2222220000000004,0,-48.40120300000001,6.341948,0
0,1,33,16,2.222221999999995,2.2222220000000004,0,-48.40120300000001,4.119726,0
0,1,33,17,2.2222210000000118,2.2222220000000004,0,-46.178981500000006,4.119726,0
0,1,33,18,2.2222209999999976,2.2222220000000004,0,-43.9567605,4.119726,0
0,1,34,18,2.2222209999999976,2.2222220000000004,0,-43.9567605,6.341948,0
0,1,35,18,2.2222209999999976,2.2222230000000005,0,-43.9567605,8.564170500000001,0
0,1,35,17,2.2222210000000118,2.2222230000000005,0,-46.178981500000006,8.564170500000001,0
0,0,34,18,2.2222209999999976,2.2222220000000004,0,-43.9567605,6.341948,0
0,1,35,17,2.2222210000000118,2.2222230000000005,0,-46.178981500000006,8.564170500000001,0
0,1,34,17,2.2222210000000118,2.2222220000000004,0,-46.178981500000006,6.341948,0
0,1,33,17,2.2222210000000118,2.2222220000000004,0,-46.178981500000006,4.119726,0
0,1,33,18,2.2222209999999976,2.2222220000000004,0,-43.9567605,4.119726,0
0,1,33,19,2.2222249999999946,2.2222220000000004,0,-41.7345375,4.119726,0
0,1,34,19,2.2222249999999946,2.2222220000000004,0,-41.7345375,6.341948,0
0,1,35,19,2.2222249999999946,2.2222230000000005,0,-41.7345375,8.564170500000001,0
0,1,35,18,2.2222209999999976,2.2222230000000005,0,-43.9567605,8.564170500000001,0
0,0,34,19,2.2222249999999946,2.2222220000000004,0,-41.7345375,6.341948,0
0,1,35,18,2.2222209999999976,2.2222230000000005,0,-43.9567605,8.564170500000001,0
0,1,34,18,2.2222209999999976,2.2222220000000004,0,-43.9567605,6.341948,0
0,1,33,18,2.2222209999999976,2.2222220000000004,0,-43.9567605,4.119726,0
0,1,33,19,2.2222249999999946,2.2222220000000004,0,-41.7345375,4.119726,0
0,1,33,20,2.2222220000000092,2.2222220000000004,0,-39.512314,4.119726,0
0,1,34,20,2.2222220000000092,2.2222220000000004,0,-39.512314,6.341948,0
0,1,35,20,2.2222220000000092,2.2222230000000005,0,-39.512314,8.564170500000001,0
0,1,35,19,2.2222249999999946,2.2222230000000005,0,-41.7345375,8.564170500000001,0
0,0,34,20,2.2222220000000092,2.2222220000000004,0,-39.512314,6.341948,0
0,1,35,19,2.2222249999999946,2.2222230000000005,0,-41.7345375,8.564170500000001,0
0,1,34,19,2.2222249999999946,2.2222220000000004,0,-41.7345375,6.341948,0
0,1,33,19,2.2222249999999946,2.2222220000000004,0,-41.7345375,4.119726,0
0,1,33,20,2.2222220000000092,2.2222220000000004,0,-39.512314,4.119726,0
0,1,33,21,2.2222209999999905,2.2222220000000004,0,-37.2900925,4.119726,0
0,1,34,21,2.2222209999999905,2.2222220000000004,0,-37.2900925,6.341948,0
0,1,35,21,2.2222209999999905,2.2222230000000005,0,-37.2900925,8.564170500000001,0
0,1,35,20,2.2222220000000092,2.2222230000000005,0,-39.512314,8.564170500000001,0
0,0,34,21,2.2222209999999905,2.2222220000000004,0,-37.2900925,6.341948,0
0,1,35,20,2.2222220000000092,2.2222230000000005,0,-39.512314,8.564170500000001,0
0,1,34,20,2.2222220000000092,2.2222220000000004,0,-39.512314,6.341948,0
0,1,33,20,2.2222220000000092,2.2222220000000004,0,-39.512314,4.119726,0
0,1,33,21,2.2222209999999905,2.2222220000000004,0,-37.2900925,4.119726,0
0,1,33,22,2.2222250000000088,2.2222220000000004,0,-35.0678695,4.119726,0
0,1,34,22,2.2222250000000088,2.2222220000000004,0,-35.0678695,6.341948,0
0,1,35,22,2.2222250000000088,2.2222230000000005,0,-35.0678695,8.564170500000001,0
0,1,35,21,2.2222209999999905,2.2222230000000005,0,-37.2900925,8.564170500000001,0
0,0,34,22,2.2222250000000088,2.2222220000000004,0,-35.0678695,6.341948,0
0,1,35,21,2.2222209999999905,2.2222230000000005,0,-37.2900925,8.564170500000001,0
0,1,34,21,2.2222209999999905,2.2222220000000004,0,-37.2900925,6.341948,0
0,1,33,21,2.2222209999999905,2.2222220000000004,0,-37.2900925,4.119726,0
0,1,33,22,2.2222250000000088,2.2222220000000004,0,-35.0678695,4.119726,0
0,1,33,23,2.222223999999997,2.2222220000000004,0,-32.845645,4.119726,0
0,1,34,23,2.222223999999997,2.2222220000000004,0,-32.845645,6.341948,0
0,1,35,23,2.222223999999997,2.2222230000000005,0,-32.845645,8.564170500000001,0
0,1,35,22,2.2222250000000088,2.2222230000000005,0,-35.0678695,8.564170500000001,0
0,0,34,23,2.222223999999997,2.2222220000000004,0,-32.845645,6.341948,0
0,1,35,22,2.2222250000000088,2.2222230000000005,0,-35.0678695,8.564170500000001,0
0,1,34,22,2.2222250000000088,2.2222220000000004,0,-35.0678695,6.341948,0
0,1,33,22,2.2222250000000088,2.2222220000000004,0,-35.0678695,4.119726,0
0,1,33,23,2.222223999999997,2.2222220000000004,0,-32.845645,4.119726,0
0,1,33,24,2.2222229999999996,2.2222220000000004,0,-30.6234215,4.119726,0
0,1,34,24,2.2222229999999996,2.2222220000000004,0,-30.6234215,6.341948,0
0,1,35,24,2.2222229999999996,2.2222230000000005,0,-30.6234215,8.564170500000001,0
0,1,35,23,2.222223999999997,2.2222230000000005,0,-32.845645,8.564170500000001,0
0,0,34,24,2.2222229999999996,2.2222220000000004,0,-30.6234215,6.341948,0
0,1,35,23,2.222223999999997,2.2222230000000005,0,-32.845645,8.564170500000001,0
0,1,34,23,2.222223999999997,2.2222220000000004,0,-32.845645,6.341948,0
0,1,33,23,2.222223999999997,2.2222220000000004,0,-32.845645,4.119726,0
0,1,33,24,2.2222229999999996,2.2222220000000004,0,-30.6234215,4.119726,0
0,1,33,25,2.222221000000001,2.2222220000000004,0,-28.401199499999997,4.119726,0
0,1,34,25,2.222221000000001,2.2222220000000004,0,-28.401199499999997,6.341948,0
0,1,35,25,2.222221000000001,2.2222230000000005,0,-28.401199499999997,8.564170500000001,0
0,1,35,24,2.2222229999999996,2.2222230000000005,0,-30.6234215,8.564170500000001,0
0,0,34,25,2.222221000000001,2.2222220000000004,0,-28.401199499999997,6.341948,0
0,1,35,24,2.2222229999999996,2.2222230000000005,0,-30.6234215,8.564170500000001,0
0,1,34,24,2.2222229999999996,2.2222220000000004,0,-30.6234215,6.341948,0
0,1,33,24,2.2222229999999996,2.2222220000000004,0,-30.6234215,4.119726,0
0,1,33,25,2.222221000000001,2.2222220000000004,0,-28.401199499999997,4.119726,0
0,1,33,26,2.222221999999995,2.2222220000000004,0,-26.178978,4.119726,0
0,1,34,26,2.222221999999995,2.2222220000000004,0,-26.178978,6.341948,0
0,1,35,26,2.222221999999995,2.2222230000000005,0,-26.178978,8.564170500000001,0
0,1,35,25,2.222221000000001,2.2222230000000005,0,-28.401199499999997,8.564170500000001,0
0,0,34,26,2.222221999999995,2.2222220000000004,0,-26.178978,6.341948,0
0,1,35,25,2.222221000000001,2.2222230000000005,0,-28.401199499999997,8.564170500000001,0
0,1,34,25,2.222221000000001,2.2222220000000004,0,-28.401199499999997,6.341948,0
0,1,33,25,2.222221000000001,2.2222220000000004,0,-28.401199499999997,4.119726,0
0,1,33,26,2.222221999999995,2.2222220000000004,0,-26.178978,4.119726,0
0,1,33,27,2.2222230000000067,2.2222220000000004,0,-23.9567555,4.119726,0
0,1,34,27,2.2222230000000067,2.2222220000000004,0,-23.9567555,6.341948,0
0,1,35,27,2.2222230000000067,2.2222230000000005,0,-23.9567555,8.564170500000001,0
0,1,35,26,2.222221999999995,2.2222230000000005,0,-26.178978,8.564170500000001,0
0,0,34,27,2.2222230000000067,2.2222220000000004,0,-23.9567555,6.341948,0
0,1,35,26,2.222221999999995,2.2222230000000005,0,-26.178978,8.564170500000001,0
0,1,34,26,2.222221999999995,2.2222220000000004,0,-26.178978,6.341948,0
0,1,33,26,2.222221999999995,2.2222220000000004,0,-26.178978,4.119726,0
0,1,33,27,2.2222230000000067,2.2222220000000004,0,-23.9567555,4.119726,0
0,1,33,28,2.2222209999999976,2.2222220000000004,0,-21.734533499999998,4.119726,0
0,1,34,28,2.2222209999999976,2.2222220000000004,0,-21.734533499999998,6.341948,0
0,1,35,28,2.2222209999999976,2.2222230000000005,0,-21.734533499999998,8.564170500000001,0
0,1,35,27,2.2222230000000067,2.2222230000000005,0,-23.9567555,8.564170500000001,0
0,0,34,28,2.2222209999999976,2.2222220000000004,0,-21.734533499999998,6.341948,0
0,1,35,27,2.2222230000000067,2.2222230000000005,0,-23.9567555,8.564170500000001,0
0,1,34,27,2.2222230000000067,2.2222220000000004,0,-23.9567555,6.341948,0
0,1,33,27,2.2222230000000067,2.2222220000000004,0,-23.9567555,4.119726,0
0,1,33,28,2.2222209999999976,2.2222220000000004,0,-21.734533499999998,4.119726,0
0,1,33,29,2.2222240000000006,2.2222220000000004,0,-19.512310999999997,4.119726,0
0,1,34,29,2.2222240000000006,2.2222220000000004,0,-19.512310999999997,6.341948,0
0,1,35,29,2.2222240000000006,2.2222230000000005,0,-19.512310999999997,8.564170500000001,0
0,1,35,28,2.2222209999999976,2.2222230000000005,0,-21.734533499999998,8.564170500000001,0
0,0,34,29,2.2222240000000006,2.2222220000000004,0,-19.512310999999997,6.341948,0
0,1,35,28,2.2222209999999976,2.2222230000000005,0,-21.734533499999998,8.564170500000001,0
0,1,34,28,2.2222209999999976,2.2222220000000004,0,-21.734533499999998,6.341948,0
0,1,33,28,2.2222209999999976,2.2222220000000004,0,-21.734533499999998,4.119726,0
0,1,33,29,2.2222240000000006,2.2222220000000004,0,-19.512310999999997,4.119726,0
0,1,33,30,2.222220999999994,2.2222220000000004,0,-17.290088500000003,4.119726,0
0,1,34,30,2.222220999999994,2.2222220000000004,0,-17.290088500000003,6.341948,0
0,1,35,30,2.222220999999994,2.2222230000000005,0,-17.290088500000003,8.564170500000001,0
0,1,35,29,2.2222240000000006,2.2222230000000005,0,-19.512310999999997,8.564170500000001,0
0,0,34,30,2.222220999999994,2.2222220000000004,0,-17.290088500000003,6.341948,0
0,1,35,29,2.2222240000000006,2.2222230000000005,0,-19.512310999999997,8.564170500000001,0
0,1,34,29,2.2222240000000006,2.2222220000000004,0,-19.512310999999997,6.341948,0
0,1,33,29,2.2222240000000006,2.2222220000000004,0,-19.512310999999997,4.119726,0
0,1,33,30,2.222220999999994,2.2222220000000004,0,-17.290088500000003,4.119726,0
0,1,33,31,2.222222000000002,2.2222220000000004,0,-15.067867000000003,4.119726,0
0,1,34,31,2.222222000000002,2.2222220000000004,0,-15.067867000000003,6.341948,0
0,1,35,31,2.222222000000002,2.2222230000000005,0,-15.067867000000003,8.564170500000001,0
0,1,35,30,2.222220999999994,2.2222230000000005,0,-17.290088500000003,8.564170500000001,0
0,0,34,31,2.222222000000002,2.2222220000000004,0,-15.067867000000003,6.341948,0
0,1,35,30,2.222220999999994,2.2222230000000005,0,-17.290088500000003,8.564170500000001,0
0,1,34,30,2.222220999999994,2.2222220000000004,0,-17.290088500000003,6.341948,0
0,1,33,30,2.222220999999994,2.2222220000000004,0,-17.290088500000003,4.119726,0
0,1,33,31,2.222222000000002,2.2222220000000004,0,-15.067867000000003,4.119726,0
0,1,33,32,2.222223000000003,2.2222220000000004,0,-12.8456445,4.119726,0
0,1,34,32,2.222223000000003,2.2222220000000004,0,-12.8456445,6.341948,0
0,1,35,32,2.222223000000003,2.2222230000000005,0,-12.8456445,8.564170500000001,0
0,1,35,31,2.222222000000002,2.2222230000000005,0,-15.067867000000003,8.564170500000001,0
0,0,34,32,2.222223000000003,2.2222220000000004,0,-12.8456445,6.341948,0
0,1,35,31,2.222222000000002,2.2222230000000005,0,-15.067867000000003,8.564170500000001,0
0,1,34,31,2.222222000000002,2.2222220000000004,0,-15.067867000000003,6.341948,0
0,1,33,31,2.222222000000002,2.2222220000000004,0,-15.067867000000003,4.119726,0
0,1,33,32,2.222223000000003,2.2222220000000004,0,-12.8456445,4.119726,0
0,1,33,33,2.2222209999999993,2.2222220000000004,0,-10.6234225,4.119726,0
0,1,34,33,2.2222209999999993,2.2222220000000004,0,-10.6234225,6.341948,0
0,1,35,33,2.2222209999999993,2.2222230000000005,0,-10.6234225,8.564170500000001,0
0,1,35,32,2.222223000000003,2.2222230000000005,0,-12.8456445,8.564170500000001,0
0,0,34,33,2.2222209999999993,2.2222220000000004,0,-10.6234225,6.341948,0
0,1,35,32,2.222223000000003,2.2222230000000005,0,-12.8456445,8.564170500000001,0
0,1,34,32,2.222223000000003,2.2222220000000004,0,-12.8456445,6.341948,0
0,1,33,32,2.222223000000003,2.2222220000000004,0,-12.8456445,4.119726,0
0,1,33,33,2.2222209999999993,2.2222220000000004,0,-10.6234225,4.119726,0
0,1,33,34,2.2222219999999995,2.2222220000000004,0,-8.401201,4.119726,0
0,1,34,34,2.2222219999999995,2.2222220000000004,0,-8.401201,6.341948,0
0,1,35,34,2.2222219999999995,2.2222230000000005,0,-8.401201,8.564170500000001,0
0,1,35,33,2.2222209999999993,2.2222230000000005,0,-10.6234225,8.564170500000001,0
0,0,34,34,2.2222219999999995,2.2222220000000004,0,-8.401201,6.341948,0
0,1,35,33,2.2222209999999993,2.2222230000000005,0,-10.6234225,8.564170500000001,0
0,1,34,33,2.2222209999999993,2.2222220000000004,0,-10.6234225,6.341948,0
0,1,33,33,2.2222209999999993,2.2222220000000004,0,-10.6234225,4.119726,0
0,1,33,34,2.2222219999999995,2.2222220000000004,0,-8.401201,4.119726,0
0,1,33,35,2.2222230000000005,2.2222220000000004,0,-6.1789784999999995,4.119726,0
0,1,34,35,2.2222230000000005,2.2222220000000004,0,-6.1789784999999995,6.341948,0
0,1,35,35,2.2222230000000005,2.2222230000000005,0,-6.1789784999999995,8.564170500000001,0
0,1,35,34,2.2222219999999995,2.2222230000000005,0,-8.401201,8.564170500000001,0
0,0,34,35,2.2222230000000005,2.2222220000000004,0,-6.1789784999999995,6.341948,0
0,1,35,34,2.2222219999999995,2.2222230000000005,0,-8.401201,8.564170500000001,0
0,1,34,34,2.2222219999999995,2.2222220000000004,0,-8.401201,6.341948,0
0,1,33,34,2.2222219999999995,2.2222220000000004,0,-8.401201,4.119726,0
0,1,33,35,2.2222230000000005,2.2222220000000004,0,-6.1789784999999995,4.119726,0
0,1,33,36,2.2222210000000002,2.2222220000000004,0,-3.9567564999999996,4.119726,0
0,1,34,36,2.2222210000000002,2.2222220000000004,0,-3.9567564999999996,6.341948,0
0,1,35,36,2.2222210000000002,2.2222230000000005,0,-3.9567564999999996,8.564170500000001,0
0,1,35,35,2.2222230000000005,2.2222230000000005,0,-6.1789784999999995,8.564170500000001,0
0,0,34,36,2.2222210000000002,2.2222220000000004,0,-3.9567564999999996,6.341948,0
0,1,35,35,2.2222230000000005,2.2222230000000005,0,-6.1789784999999995,8.564170500000001,0
0,1,34,35,2.2222230000000005,2.2222220000000004,0,-6.1789784999999995,6.341948,0
0,1,33,35,2.2222230000000005,2.2222220000000004,0,-6.1789784999999995,4.119726,0
0,1,33,36,2.2222210000000002,2.2222220000000004,0,-3.9567564999999996,4.119726,0
0,1,33,37,2.2222219999999995,2.2222220000000004,0,-1.7345349999999997,4.119726,0
0,1,34,37,2.2222219999999995,2.2222220000000004,0,-1.7345349999999997,6.341948,0
0,1,35,37,2.2222219999999995,2.2222230000000005,0,-1.7345349999999997,8.564170500000001,0
0,1,35,36,2.2222210000000002,2.2222230000000005,0,-3.9567564999999996,8.564170500000001,0
0,0,34,37,2.2222219999999995,2.2222220000000004,0,-1.7345349999999997,6.341948,0
0,1,35,36,2.2222210000000002,2.2222230000000005,0,-3.9567564999999996,8.564170500000001,0
0,1,34,36,2.2222210000000002,2.2222220000000004,0,-3.9567564999999996,6.341948,0
0,1,33,36,2.2222210000000002,2.2222220000000004,0,-3.9567564999999996,4.119726,0
0,1,33,37,2.2222219999999995,2.2222220000000004,0,-1.7345349999999997,4.119726,0
0,1,33,38,2.222223,2.2222220000000004,0,0.4876874999999999,4.119726,0
0,1,34,38,2.222223,2.2222220000000004,0,0.4876874999999999,6.341948,0
0,1,35,38,2.222223,2.2222230000000005,0,0.4876874999999999,8.564170500000001,0
0,1,35,37,2.2222219999999995,2.2222230000000005,0,-1.7345349999999997,8.564170500000001,0
0,0,34,38,2.222223,2.2222220000000004,0,0.4876874999999999,6.341948,0
0,1,35,37,2.2222219999999995,2.2222230000000005,0,-1.7345349999999997,8.564170500000001,0
0,1,34,37,2.2222219999999995,2.2222220000000004,0,-1.7345349999999997,6.341948,0
0,1,33,37,2.2222219999999995,2.2222220000000004,0,-1.7345349999999997,4.119726,0
0,1,33,38,2.222223,2.2222220000000004,0,0.4876874999999999,4.119726,0
0,1,33,39,2.2222210000000002,2.2222220000000004,0,2.7099094999999997,4.119726,0
0,1,34,39,2.2222210000000002,2.2222220000000004,0,2.7099094999999997,6.341948,0
0,1,35,39,2.2222210000000002,2.2222230000000005,0,2.7099094999999997,8.564170500000001,0
0,1,35,38,2.222223,2.2222230000000005,0,0.4876874999999999,8.564170500000001,0
0,0,34,39,2.2222210000000002,2.2222220000000004,0,2.7099094999999997,6.341948,0
0,1,35,38,2.222223,2.2222230000000005,0,0.4876874999999999,8.564170500000001,0
0,1,34,38,2.222223,2.2222220000000004,0,0.4876874999999999,6.341948,0
0,1,33,38,2.222223,2.2222220000000004,0,0.4876874999999999,4.119726,0
0,1,33,39,2.2222210000000002,2.2222220000000004,0,2.7099094999999997,4.119726,0
0,1,33,40,2.2222230000000014,2.2222220000000004,0,4.932131500000001,4.119726,0
0,1,34,40,2.2222230000000014,2.2222220000000004,0,4.932131500000001,6.341948,0
0,1,35,40,2.2222230000000014,2.2222230000000005,0,4.932131500000001,8.564170500000001,0
0,1,35,39,2.2222210000000002,2.2222230000000005,0,2.7099094999999997,8.564170500000001,0
0,0,34,40,2.2222230000000014,2.2222220000000004,0,4.932131500000001,6.341948,0
0,1,35,39,2.2222210000000002,2.2222230000000005,0,2.7099094999999997,8.564170500000001,0
0,1,34,39,2.2222210000000002,2.2222220000000004,0,2.7099094999999997,6.341948,0
0,1,33,39,2.2222210000000002,2.2222220000000004,0,2.7099094999999997,4.119726,0
0,1,33,40,2.2222230000000014,2.2222220000000004,0,4.932131500000001,4.119726,0
0,1,33,41,2.2222219999999995,2.2222220000000004,0,7.154354000000001,4.119726,0
0,1,34,41,2.2222219999999995,2.2222220000000004,0,7.154354000000001,6.341948,0
0,1,35,41,2.2222219999999995,2.2222230000000005,0,7.154354000000001,8.564170500000001,0
0,1,35,40,2.2222230000000014,2.2222230000000005,0,4.932131500000001,8.564170500000001,0
0,0,34,41,2.2222219999999995,2.2222220000000004,0,7.154354000000001,6.341948,0
0,1,35,40,2.2222230000000014,2.2222230000000005,0,4.932131500000001,8.564170500000001,0
0,1,34,40,2.2222230000000014,2.2222220000000004,0,4.932131500000001,6.341948,0
0,1,33,40,2.2222230000000014,2.2222220000000004,0,4.932131500000001,4.119726,0
0,1,33,41,2.2222219999999995,2.2222220000000004,0,7.154354000000001,4.119726,0
0,1,33,42,2.222221000000001,2.2222220000000004,0,9.376575500000001,4.119726,0
0,1,34,42,2.222221000000001,2.2222220000000004,0,9.376575500000001,6.341948,0
0,1,35,42,2.222221000000001,2.2222230000000005,0,9.376575500000001,8.564170500000001,0
